;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
ids;Código Curso;Nome do Curso;Vagas Iniciais;Colocados ;Vagas;Ano;Código Instit.;
4958;9254;Turismo;40;37;40;2022;3087;
4959;8339;Comunicação Multimédia;55;38;55;2022;3091;
4960;9005;Animação Sociocultural;25;11;25;2022;3091;
4961;9563;Desporto;50;50;50;2022;3091;
4962;9652;Comunicação e Relações Públicas;48;48;48;2022;3091;
4963;9853;Educação Básica;35;4;35;2022;3091;
4964;L034;Desporto, Condição Física e Saúde;30;30;30;2022;3091;
4965;9056;Contabilidade;32;15;32;2022;3092;
4966;9072;Design de Equipamento;32;23;32;2022;3092;
4967;9089;Engenharia Civil;24;0;24;2022;3092;
4968;9119;Engenharia Informática;70;13;70;2022;3092;
4969;9128;Engenharia Topográfica;20;0;20;2022;3092;
4970;9147;Gestão;55;45;55;2022;3092;
4971;9157;Gestão de Recursos Humanos;45;45;45;2022;3092;
4972;9205;Marketing;27;27;27;2022;3092;
4973;9855;Energia e Ambiente;22;8;22;2022;3092;
4974;L196;Mecânica e Informática Industrial;40;11;40;2022;3092;
4975;L283;Ciência de Dados e Inteligência Artificial;35;4;35;2022;3092;
4976;9173;Gestão Hoteleira;48;13;48;2022;3095;
4977;9255;Turismo e Lazer;28;9;28;2022;3095;
4978;9484;Restauração e Catering;28;2;28;2022;3095;
4979;L061;Gestão do Turismo e da Hospitalidade;40;1;40;2022;3095;
4980;8014;Serviço Social (regime pós-laboral);20;20;20;2022;3101;
4981;8476;Relações Humanas e Comunicação Organizacional (reg. de ensino a distância);20;16;20;2022;3101;
4982;9084;Educação Social;42;42;42;2022;3101;
4983;9238;Serviço Social;40;40;40;2022;3101;
4984;9492;Tradução e Interpretação: Português/Chinês - Chinês/Português;28;28;28;2022;3101;
4985;9797;Relações Humanas e Comunicação Organizacional;40;40;40;2022;3101;
4986;9851;Desporto e Bem-Estar;52;52;52;2022;3101;
4987;9853;Educação Básica;65;63;65;2022;3101;
4988;L099;Comunicação e Media;42;42;42;2022;3101;
4989;8015;Solicitadoria (regime pós-laboral);25;25;25;2022;3102;
4990;9002;Administração Pública;27;27;27;2022;3102;
4991;9089;Engenharia Civil;20;4;20;2022;3102;
4992;9104;Engenharia e Gestão Industrial;25;8;25;2022;3102;
4993;9112;Engenharia Eletrotécnica e de Computadores;35;10;35;2022;3102;
4994;9119;Engenharia Informática;102;102;102;2022;3102;
4995;9123;Engenharia Mecânica;40;26;40;2022;3102;
4996;9147;Gestão;103;103;103;2022;3102;
4997;9205;Marketing;46;46;46;2022;3102;
4998;9242;Solicitadoria;66;66;66;2022;3102;
4999;9627;Contabilidade e Finanças;45;45;45;2022;3102;
5000;9648;Engenharia da Energia e do Ambiente;20;2;20;2022;3102;
5001;9690;Biomecânica;25;25;25;2022;3102;
5002;9741;Engenharia Automóvel;41;33;41;2022;3102;
5003;9885;Engenharia Informática (regime pós-laboral);30;30;30;2022;3102;
5004;9886;Engenharia Mecânica (regime pós-laboral);15;1;15;2022;3102;
5005;9991;Gestão (regime pós-laboral);22;22;22;2022;3102;
5006;L055;Jogos Digitais e Multimédia;50;50;50;2022;3102;
5007;L266;Engenharia Eletrotécnica e de Computadores (regime noturno);15;0;15;2022;3102;
5008;8126;Design Gráfico e Multimédia (regime pós-laboral);30;30;30;2022;3103;
5009;8525;Design de Produto - Cerâmica e Vidro;24;24;24;2022;3103;
5010;9007;Artes Plásticas;53;53;53;2022;3103;
5011;9074;Design Industrial;28;28;28;2022;3103;
5012;9243;Teatro;25;25;25;2022;3103;
5013;9457;Som e Imagem;63;63;63;2022;3103;
5014;9729;Design Gráfico e Multimédia;75;75;75;2022;3103;
5015;L127;Programação e Produção Cultural;23;13;23;2022;3103;
5016;L257;Design de Espaços;27;27;27;2022;3103;
5017;8514;Gestão de Eventos;25;25;25;2022;3105;
5018;9013;Biologia Marinha;48;48;48;2022;3105;
5019;9016;Biotecnologia;25;25;25;2022;3105;
5020;9087;Engenharia Alimentar;21;0;21;2022;3105;
5021;9178;Gestão Turística e Hoteleira;53;48;53;2022;3105;
5022;9207;Marketing Turístico;35;35;35;2022;3105;
5023;9254;Turismo;50;50;50;2022;3105;
5024;9848;Animação Turística;25;25;25;2022;3105;
5025;L131;Gestão da Restauração e Catering;20;8;20;2022;3105;
5026;8307;Artes Visuais e Tecnologias;78;78;78;2022;3112;
5027;9005;Animação Sociocultural;29;29;29;2022;3112;
5028;9853;Educação Básica;81;81;81;2022;3112;
5029;9876;Educação Básica (regime pós-laboral);20;20;20;2022;3112;
5030;L134;Mediação Artística e Cultural;24;24;24;2022;3112;
5031;8438;Relações Públicas e Comunicação Empresarial (regime pós-laboral);30;30;30;2022;3113;
5032;8439;Publicidade e Marketing (regime pós-laboral);29;29;29;2022;3113;
5033;9010;Audiovisual e Multimédia;89;89;89;2022;3113;
5034;9191;Jornalismo;63;63;63;2022;3113;
5035;9222;Publicidade e Marketing;61;61;61;2022;3113;
5036;9231;Relações Públicas e Comunicação Empresarial;62;62;62;2022;3113;
5037;8015;Solicitadoria (regime pós-laboral);52;52;52;2022;3117;
5038;9058;Contabilidade e Administração;118;118;118;2022;3117;
5039;9147;Gestão;104;104;104;2022;3117;
5040;9242;Solicitadoria;55;55;55;2022;3117;
5041;9476;Finanças Empresariais;56;56;56;2022;3117;
5042;9870;Contabilidade e Administração (regime pós-laboral);99;99;99;2022;3117;
5043;9889;Finanças Empresariais (regime pós-laboral);47;47;47;2022;3117;
5044;9991;Gestão (regime pós-laboral);85;85;85;2022;3117;
5045;L035;Comércio e Negócios Internacionais (regime pós-laboral);52;52;52;2022;3117;
5046;9089;Engenharia Civil;45;38;45;2022;3118;
5047;9108;Engenharia Eletrónica e Telecomunicações e de Computadores;83;43;83;2022;3118;
5048;9109;Engenharia Eletrotécnica;88;32;88;2022;3118;
5049;9121;Engenharia Informática e de Computadores;120;120;120;2022;3118;
5050;9123;Engenharia Mecânica;104;104;104;2022;3118;
5051;9126;Engenharia Química e Biológica;36;36;36;2022;3118;
5052;9455;Engenharia Biomédica;26;26;26;2022;3118;
5053;L052;Engenharia Informática e Multimédia;81;81;81;2022;3118;
5054;L085;Tecnologias e Gestão Municipal;26;26;26;2022;3118;
5055;L117;Matemática Aplicada à Tecnologia e à Empresa;29;29;29;2022;3118;
5056;L119;Engenharia Informática, Redes e Telecomunicações;30;30;30;2022;3118;
5057;L213;Engenharia Física Aplicada;40;10;40;2022;3118;
5058;8014;Serviço Social (regime pós-laboral);20;4;20;2022;3121;
5059;9084;Educação Social;25;21;25;2022;3121;
5060;9238;Serviço Social;35;35;35;2022;3121;
5061;9254;Turismo;28;16;28;2022;3121;
5062;9773;Jornalismo e Comunicação;35;35;35;2022;3121;
5063;9853;Educação Básica;25;6;25;2022;3121;
5064;9070;Design de Comunicação;26;26;26;2022;3122;
5065;9119;Engenharia Informática;40;17;40;2022;3122;
5066;9147;Gestão;45;43;45;2022;3122;
5067;9670;Administração de Publicidade e Marketing;30;30;30;2022;3122;
5068;9991;Gestão (regime pós-laboral);28;1;28;2022;3122;
5069;L033;Tecnologias de Produção de Biocombustíveis;25;0;25;2022;3122;
5070;L171;Design de Animação e Multimédia;32;32;32;2022;3122;
5071;9003;Agronomia;37;1;37;2022;3123;
5072;9085;Enfermagem Veterinária;38;38;38;2022;3123;
5073;9130;Equinicultura;22;6;22;2022;3123;
5074;8002;Línguas e Culturas Estrangeiras;54;54;54;2022;3131;
5075;8264;Artes Visuais e Tecnologias Artísticas;28;28;28;2022;3131;
5076;9084;Educação Social;48;48;48;2022;3131;
5077;9563;Desporto;25;25;25;2022;3131;
5078;9807;Tradução e Interpretação em Língua Gestual Portuguesa;23;23;23;2022;3131;
5079;9853;Educação Básica;47;47;47;2022;3131;
5080;9878;Educação Musical;22;16;22;2022;3131;
5081;9879;Educação Social (regime pós-laboral);36;36;36;2022;3131;
5082;L246;Gestão do Património Cultural;25;25;25;2022;3131;
5083;L248;Gestão do Património Cultural (regime pós-laboral);20;12;20;2022;3131;
5084;L272;Tecnologias para a Educação STEAM;25;3;25;2022;3131;
5085;8005;Marketing (regime pós-laboral);28;28;28;2022;3134;
5086;9009;Assessoria e Tradução;52;52;52;2022;3134;
5087;9043;Ciências e Tecnologias da Documentação e Informação;25;25;25;2022;3134;
5088;9053;Comunicação Empresarial;45;45;45;2022;3134;
5089;9058;Contabilidade e Administração;215;215;215;2022;3134;
5090;9205;Marketing;90;90;90;2022;3134;
5091;9227;Recursos Humanos;45;45;45;2022;3134;
5092;9716;Comércio Internacional;35;35;35;2022;3134;
5093;9829;Assessoria e Tradução (regime pós-laboral);26;26;26;2022;3134;
5094;9866;Comércio Internacional (regime pós-laboral);25;25;25;2022;3134;
5095;9867;Comunicação Empresarial (regime pós-laboral);24;24;24;2022;3134;
5096;9870;Contabilidade e Administração (regime pós-laboral);51;51;51;2022;3134;
5097;L070;Criatividade e Inovação Empresarial;31;31;31;2022;3134;
5098;8316;Engenharia de Sistemas;40;40;40;2022;3135;
5099;9089;Engenharia Civil;51;51;51;2022;3135;
5100;9098;Engenharia de Telecomunicações e Informática;40;27;40;2022;3135;
5101;9104;Engenharia e Gestão Industrial;36;36;36;2022;3135;
5102;9110;Engenharia Eletrotécnica - Sistemas Elétricos de Energia;50;25;50;2022;3135;
5103;9112;Engenharia Eletrotécnica e de Computadores;171;141;171;2022;3135;
5104;9117;Engenharia Geotécnica e Geoambiente;21;12;21;2022;3135;
5105;9119;Engenharia Informática;200;200;200;2022;3135;
5106;9123;Engenharia Mecânica;120;120;120;2022;3135;
5107;9125;Engenharia Química;53;53;53;2022;3135;
5108;9455;Engenharia Biomédica;50;50;50;2022;3135;
5109;9936;Engenharia Mecânica Automóvel;42;42;42;2022;3135;
5110;L089;Biorrecursos;28;28;28;2022;3135;
5111;8015;Solicitadoria (regime pós-laboral);21;21;21;2022;3138;
5112;8097;Ciências Empresariais (regime pós-laboral);26;26;26;2022;3138;
5113;8288;Sistemas de Informação para Gestão;20;19;20;2022;3138;
5114;8398;Segurança Informática em Redes de Computadores;20;20;20;2022;3138;
5115;9045;Ciências Empresariais;42;42;42;2022;3138;
5116;9119;Engenharia Informática;60;60;60;2022;3138;
5117;9242;Solicitadoria;40;40;40;2022;3138;
5118;L030;Gestão Industrial e Logística;20;20;20;2022;3138;
5119;L091;Segurança do Trabalho e Ambiente;20;20;20;2022;3138;
5120;8442;Gestão das Atividades Turísticas (regime pós-laboral);30;30;30;2022;3139;
5121;9164;Gestão e Administração Hoteleira;45;45;45;2022;3139;
5122;9921;Gestão das Atividades Turísticas;33;33;33;2022;3139;
5123;L131;Gestão da Restauração e Catering;33;33;33;2022;3139;
5124;8419;Agronomia (regime pós-laboral);18;0;18;2022;3141;
5125;9003;Agronomia;58;21;58;2022;3141;
5126;L003;Zootecnia;37;37;37;2022;3141;
5127;L080;Qualidade Alimentar e Nutrição Humana;27;15;27;2022;3141;
5128;L259;Biologia e Biotecnologia Alimentar;20;17;20;2022;3141;
5129;9084;Educação Social;43;43;43;2022;3142;
5130;9853;Educação Básica;45;25;45;2022;3142;
5131;L130;Educação Ambiental e Turismo de Natureza;30;19;30;2022;3142;
5132;L179;Produção Multimédia em Educação;27;17;27;2022;3142;
5133;9152;Gestão de Empresas;90;90;90;2022;3143;
5134;9156;Gestão de Marketing;55;55;55;2022;3143;
5135;9185;Informática;66;25;66;2022;3143;
5136;9498;Contabilidade e Fiscalidade;45;43;45;2022;3143;
5137;9785;Negócios Internacionais;45;45;45;2022;3143;
5138;9994;Gestão de Empresas (regime pós-laboral);36;11;36;2022;3143;
5139;9730;Desporto de Natureza e Turismo Ativo;22;22;22;2022;3145;
5140;9763;Gestão das Organizações Desportivas;23;23;23;2022;3145;
5141;9808;Treino Desportivo;106;106;106;2022;3145;
5142;L008;Atividade Física e Estilos de Vida Saudáveis;20;20;20;2022;3145;
5143;L034;Desporto, Condição Física e Saúde;90;90;90;2022;3145;
5144;9005;Animação Sociocultural;32;32;32;2022;3151;
5145;9054;Comunicação Social;33;33;33;2022;3151;
5146;9563;Desporto;30;30;30;2022;3151;
5147;9633;Tradução e Interpretação de Língua Gestual Portuguesa;20;20;20;2022;3151;
5148;9853;Educação Básica;52;52;52;2022;3151;
5149;8515;Tecnologias de Energia;33;33;33;2022;3152;
5150;9092;Engenharia de Automação, Controlo e Instrumentação;48;1;48;2022;3152;
5151;9112;Engenharia Eletrotécnica e de Computadores;56;9;56;2022;3152;
5152;9119;Engenharia Informática;70;70;70;2022;3152;
5153;9123;Engenharia Mecânica;54;17;54;2022;3152;
5154;9862;Tecnologia e Gestão Industrial (regime noturno);40;6;40;2022;3152;
5155;L069;Tecnologia Biomédica;49;49;49;2022;3152;
5156;L124;Tecnologias do Ambiente e do Mar;32;32;32;2022;3152;
5157;8111;Gestão de Recursos Humanos (regime pós-laboral);45;45;45;2022;3153;
5158;9157;Gestão de Recursos Humanos;53;53;53;2022;3153;
5159;9205;Marketing;56;56;56;2022;3153;
5160;9627;Contabilidade e Finanças;57;57;57;2022;3153;
5161;9628;Contabilidade e Finanças (regime noturno);28;28;28;2022;3153;
5162;9629;Gestão da Distribuição e da Logística;47;47;47;2022;3153;
5163;9630;Gestão de Sistemas de Informação;68;68;68;2022;3153;
5164;9993;Gestão da Distribuição e da Logística (regime pós-laboral);45;45;45;2022;3153;
5165;9016;Biotecnologia;45;45;45;2022;3154;
5166;9089;Engenharia Civil;20;0;20;2022;3154;
5167;9090;Engenharia Civil (regime noturno);20;0;20;2022;3154;
5168;9687;Bioinformática;33;21;33;2022;3154;
5169;L100;Tecnologias do Petróleo;30;17;30;2022;3154;
5170;9500;Enfermagem;44;44;44;2022;3155;
5171;9504;Fisioterapia;44;44;44;2022;3155;
5172;9890;Terapia da Fala;26;26;26;2022;3155;
5173;9003;Agronomia;35;15;35;2022;3161;
5174;9016;Biotecnologia;26;26;26;2022;3161;
5175;9085;Enfermagem Veterinária;35;35;35;2022;3161;
5176;L164;Engenharia do Ambiente e Geoinformática;24;0;24;2022;3161;
5177;9473;Educação Social Gerontológica;27;24;27;2022;3162;
5178;9853;Educação Básica;54;54;54;2022;3162;
5179;L122;Artes Plásticas e Tecnologias Artísticas;30;30;30;2022;3162;
5180;8114;Turismo (regime pós-laboral);30;4;30;2022;3163;
5181;8407;Engenharia da Computação Gráfica e Multimédia;53;9;53;2022;3163;
5182;9087;Engenharia Alimentar;20;0;20;2022;3163;
5183;9119;Engenharia Informática;80;80;80;2022;3163;
5184;9123;Engenharia Mecânica;36;14;36;2022;3163;
5185;9147;Gestão;54;54;54;2022;3163;
5186;9148;Gestão (regime noturno);42;21;42;2022;3163;
5187;9254;Turismo;50;50;50;2022;3163;
5188;9723;Design de Ambientes;28;28;28;2022;3163;
5189;9727;Design do Produto;40;40;40;2022;3163;
5190;9743;Engenharia Civil e do Ambiente;35;4;35;2022;3163;
5191;9751;Engenharia Mecatrónica;40;1;40;2022;3163;
5192;L153;Engenharia de Redes e Sistemas de Computadores;49;24;49;2022;3163;
5193;8464;Gestão da Distribuição e Logística;31;24;31;2022;3164;
5194;8516;Organização e Gestão Empresariais;31;31;31;2022;3164;
5195;9498;Contabilidade e Fiscalidade;33;33;33;2022;3164;
5196;9664;Marketing e Comunicação Empresarial;39;39;39;2022;3164;
5197;9731;Desporto e Lazer;70;70;70;2022;3165;
5198;9054;Comunicação Social;63;63;63;2022;3181;
5199;9084;Educação Social;62;62;62;2022;3181;
5200;9347;Artes Plásticas e Multimédia;46;46;46;2022;3181;
5201;9850;Desporto e Atividade Física;35;35;35;2022;3181;
5202;9853;Educação Básica;48;42;48;2022;3181;
5203;9930;Publicidade e Relações Públicas;66;66;66;2022;3181;
5204;L154;Artes da Performance Cultural;27;14;27;2022;3181;
5205;8296;Gestão Industrial;35;15;35;2022;3182;
5206;8517;Tecnologia e Design de Mobiliário;40;11;40;2022;3182;
5207;9056;Contabilidade;40;40;40;2022;3182;
5208;9089;Engenharia Civil;44;1;44;2022;3182;
5209;9099;Engenharia do Ambiente;36;1;36;2022;3182;
5210;9109;Engenharia Eletrotécnica;48;2;48;2022;3182;
5211;9119;Engenharia Informática;66;66;66;2022;3182;
5212;9123;Engenharia Mecânica;45;5;45;2022;3182;
5213;9152;Gestão de Empresas;70;70;70;2022;3182;
5214;9205;Marketing;42;42;42;2022;3182;
5215;9254;Turismo;45;45;45;2022;3182;
5216;9491;Tecnologias e Design de Multimédia;48;36;48;2022;3182;
5217;9994;Gestão de Empresas (regime pós-laboral);35;16;35;2022;3182;
5218;9085;Enfermagem Veterinária;45;45;45;2022;3185;
5219;9086;Engenharia Agronómica;25;0;25;2022;3185;
5220;9087;Engenharia Alimentar;25;0;25;2022;3185;
5221;9129;Engenharia Zootécnica;25;3;25;2022;3185;
5222;8014;Serviço Social (regime pós-laboral);27;6;27;2022;3186;
5223;9122;Engenharia Informática e Telecomunicações;36;5;36;2022;3186;
5224;9168;Gestão e Informática;23;17;23;2022;3186;
5225;9179;Gestão Turística, Cultural e Patrimonial;21;12;21;2022;3186;
5226;9238;Serviço Social;30;30;30;2022;3186;
5227;L021;Gestão Comercial;36;8;36;2022;3186;
5228;L116;Secretariado de Administração;36;30;36;2022;3186;
5229;9056;Contabilidade;20;15;20;2022;3241;
5230;9152;Gestão de Empresas;52;45;52;2022;3241;
5231;9640;Gestão de Recursos Humanos e Comportamento Organizacional;30;30;30;2022;3241;
5232;L207;Turismo e Gestão do Património Cultural;35;12;35;2022;3241;
5233;9089;Engenharia Civil;20;0;20;2022;3242;
5234;9112;Engenharia Eletrotécnica e de Computadores;35;1;35;2022;3242;
5235;9119;Engenharia Informática;56;48;56;2022;3242;
5236;9380;Conservação e Restauro;35;35;35;2022;3242;
5237;9644;Design e Tecnologia das Artes Gráficas;52;43;52;2022;3242;
5238;9645;Fotografia;36;29;36;2022;3242;
5239;L142;Tecnologia Química;25;2;25;2022;3242;
5240;L186;Gestão da Edificação e Obras;27;0;27;2022;3242;
5241;9054;Comunicação Social;32;32;32;2022;3243;
5242;9123;Engenharia Mecânica;25;0;25;2022;3243;
5243;L143;Informática e Tecnologias Multimédia;25;2;25;2022;3243;
5244;L177;Cinema Documental;24;21;24;2022;3243;
5245;L211;Computação e Logística;20;2;20;2022;3243;
5246;9069;Design;44;44;44;2022;3331;
5247;9213;Multimédia;28;28;28;2022;3331;
5248;9244;Tecnologia da Comunicação Audiovisual;28;28;28;2022;3331;
5249;9645;Fotografia;20;20;20;2022;3331;
5250;L071;Tecnologias e Sistemas de Informação para a Web;30;30;30;2022;3331;
5251;8399;Desenho;25;25;25;2022;5402;
5252;9007;Artes Plásticas;64;64;64;2022;5402;
5253;9070;Design de Comunicação;57;57;57;2022;5402;
5254;8014;Serviço Social (regime pós-laboral);38;38;38;2022;6800;
5255;8029;Finanças e Contabilidade;72;72;72;2022;6800;
5256;8109;Sociologia (regime pós-laboral);33;33;33;2022;6800;
5257;8366;Informática e Gestão de Empresas (regime pós-laboral);35;35;35;2022;6800;
5258;9019;Ciência Política;40;40;40;2022;6800;
5259;9081;Economia;72;72;72;2022;6800;
5260;9098;Engenharia de Telecomunicações e Informática;60;60;60;2022;6800;
5261;9119;Engenharia Informática;60;60;60;2022;6800;
5262;9147;Gestão;175;175;175;2022;6800;
5263;9156;Gestão de Marketing;40;40;40;2022;6800;
5264;9157;Gestão de Recursos Humanos;40;40;40;2022;6800;
5265;9189;Informática e Gestão de Empresas;60;60;60;2022;6800;
5266;9219;Psicologia;72;72;72;2022;6800;
5267;9240;Sociologia;63;63;63;2022;6800;
5268;9257;Arquitetura;50;50;50;2022;6800;
5269;9448;Antropologia;28;28;28;2022;6800;
5270;9885;Engenharia Informática (regime pós-laboral);35;35;35;2022;6800;
5271;9927;História Moderna e Contemporânea;33;33;33;2022;6800;
5272;L030;Gestão Industrial e Logística;40;40;40;2022;6800;
5273;L188;Ciência de Dados;60;60;60;2022;6800;
5274;L189;Ciência de Dados (regime pós-laboral);30;30;30;2022;6800;
5275;L274;Política, Economia e Sociedade;22;22;22;2022;6810;
5276;L276;Tecnologias Digitais e Segurança;23;23;23;2022;6810;
5277;L277;Tecnologias Digitais e Inteligência Artificial;22;22;22;2022;6810;
5278;L278;Desenvolvimento de Software e Aplicações;24;24;24;2022;6810;
5279;L279;Matemática Aplicada à Transformação Digital;22;22;22;2022;6810;
5280;L280;Tecnologias Digitais e Gestão;22;22;22;2022;6810;
5281;L281;Tecnologias Digitais Educativas;21;21;21;2022;6810;
5282;L282;Tecnologias Digitais e Saúde;22;22;22;2022;6810;
5283;9500;Enfermagem;320;320;320;2022;7001;
5284;9500;Enfermagem;285;285;285;2022;7002;
5285;9500;Enfermagem;263;263;263;2022;7003;
5286;8138;Terapia Ocupacional;25;25;25;2022;7005;
5287;9500;Enfermagem;35;35;35;2022;7005;
5288;9500;Enfermagem;80;80;80;2022;7010;
5289;8149;Dietética e Nutrição;40;40;40;2022;7015;
5290;9500;Enfermagem;55;55;55;2022;7015;
5291;9501;Enfermagem (entrada no 2.º semestre);50;50;50;2022;7015;
5292;9504;Fisioterapia;25;25;25;2022;7015;
5293;9549;Farmácia;53;53;53;2022;7015;
5294;9833;Gerontologia;35;21;35;2022;7015;
5295;L068;Ciências Biomédicas Laboratoriais;40;40;40;2022;7015;
5296;9500;Enfermagem;55;55;55;2022;7020;
5297;9504;Fisioterapia;35;35;35;2022;7020;
5298;L066;Imagem Médica e Radioterapia;25;25;25;2022;7020;
5299;L067;Fisiologia Clínica;25;25;25;2022;7020;
